word;Economy;Sport;Hospitals;General statistics;Restrictions;Vaccine research;Mental health;Schools;Global politics;General politics;Global statistics;Vaccine politics
gape;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
grisly;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
gruff;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
heedless;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
imbroglio;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
immorality;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
impinge;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
impossibly;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
improbability;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
inescapably;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
ingratitude;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
insincere;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
insouciance;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
jeering;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
jitters;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
kaput;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
kook;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
lackluster;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
lowly;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
lumpy;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
meddle;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
mischievously;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
misreading;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
noxious;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
obliterate;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
obsess;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
odder;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
offensiveness;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
outmoded;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
overtaxed;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
pedantic;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
pessimistically;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
preposterous;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
pugnacious;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
recourses;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
relentlessness;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
smolder;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
smudges;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
squeak;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
startlingly;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
stumps;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
sully;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
temerity;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
unavoidably;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
uncaring;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
underpowered;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
undid;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
unkind;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
unobserved;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
vainly;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
vociferous;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
vociferously;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
warily;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
worthlessness;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
affability;1;1;1;1;1;1;1;1;1;1;1;1
appreciatively;1;1;1;1;1;1;1;1;1;1;1;1
ardently;1;1;1;1;1;1;1;1;1;1;1;1
astoundingly;1;1;1;1;1;1;1;1;1;1;1;1
detachable;1;1;1;1;1;1;1;1;1;1;1;1
enraptured;1;1;1;1;1;1;1;1;1;1;1;1
enthralled;1;1;1;1;1;1;1;1;1;1;1;1
everlasting;1;1;1;1;1;1;1;1;1;1;1;1
exhilaration;1;1;1;1;1;1;1;1;1;1;1;1
fabulously;1;1;1;1;1;1;1;1;1;1;1;1
felicity;1;1;1;1;1;1;1;1;1;1;1;1
gleeful;1;1;1;1;1;1;1;1;1;1;1;1
gleefully;1;1;1;1;1;1;1;1;1;1;1;1
gratify;1;1;1;1;1;1;1;1;1;1;1;1
infallibility;1;1;1;1;1;1;1;1;1;1;1;1
likable;1;1;1;1;1;1;1;1;1;1;1;1
lucidly;1;1;1;1;1;1;1;1;1;1;1;1
magnanimous;1;1;1;1;1;1;1;1;1;1;1;1
nobly;1;1;1;1;1;1;1;1;1;1;1;1
obtainable;1;1;1;1;1;1;1;1;1;1;1;1
soothingly;1;1;1;1;1;1;1;1;1;1;1;1
stupendous;1;1;1;1;1;1;1;1;1;1;1;1
trusty;1;1;1;1;1;1;1;1;1;1;1;1
unabashed;1;1;1;1;1;1;1;1;1;1;1;1
abomination;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
apologists;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
appallingly;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
bashed;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
berserk;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
bicker;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
blurs;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
brainless;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
capsize;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
chafe;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
clunky;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
contemptible;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
demoralizing;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
devilry;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
disagreeable;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
discrepant;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
disdainfully;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
disinclined;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
disparagingly;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
distrusting;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
drab;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
erratically;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
excruciatingly;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
exhort;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
flaking;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
floored;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
gaff;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
gaudy;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
goofy;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
grouch;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
hallucination;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
horrify;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
inculcate;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
indecisively;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
indoctrinate;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
infiltrators;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
iniquitous;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
iniquity;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
insubordinate;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
irk;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
lambast;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
languor;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
mendacity;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
misbehavior;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
moron;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
niggles;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
occluded;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
oppressors;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
passe;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
perversely;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
pervert;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
petrify;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
pitifully;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
puny;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
remorseless;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
sadden;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
scandalize;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
scornful;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
sloppily;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
slur;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
slut;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
smother;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
smudged;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
sneer;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
spinster;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
splatter;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
squirm;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
stumped;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
subpoenas;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
taunt;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
trashy;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
traumatize;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
tumbles;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
vibrated;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
wayward;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
worrier;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
wretch;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
assuredly;1;1;1;1;1;1;1;1;1;1;1;1
astonish;1;1;1;1;1;1;1;1;1;1;1;1
audibly;1;1;1;1;1;1;1;1;1;1;1;1
beckoned;1;1;1;1;1;1;1;1;1;1;1;1
blithe;1;1;1;1;1;1;1;1;1;1;1;1
cajole;1;1;1;1;1;1;1;1;1;1;1;1
charmingly;1;1;1;1;1;1;1;1;1;1;1;1
chivalry;1;1;1;1;1;1;1;1;1;1;1;1
deft;1;1;1;1;1;1;1;1;1;1;1;1
delightfully;1;1;1;1;1;1;1;1;1;1;1;1
desiring;1;1;1;1;1;1;1;1;1;1;1;1
enviously;1;1;1;1;1;1;1;1;1;1;1;1
exemplar;1;1;1;1;1;1;1;1;1;1;1;1
gaiety;1;1;1;1;1;1;1;1;1;1;1;1
handsomely;1;1;1;1;1;1;1;1;1;1;1;1
hearten;1;1;1;1;1;1;1;1;1;1;1;1
jubilate;1;1;1;1;1;1;1;1;1;1;1;1
keenness;1;1;1;1;1;1;1;1;1;1;1;1
marvelled;1;1;1;1;1;1;1;1;1;1;1;1
maturely;1;1;1;1;1;1;1;1;1;1;1;1
monumentally;1;1;1;1;1;1;1;1;1;1;1;1
outperforms;1;1;1;1;1;1;1;1;1;1;1;1
outsmart;1;1;1;1;1;1;1;1;1;1;1;1
peps;1;1;1;1;1;1;1;1;1;1;1;1
poise;1;1;1;1;1;1;1;1;1;1;1;1
resplendent;1;1;1;1;1;1;1;1;1;1;1;1
reverently;1;1;1;1;1;1;1;1;1;1;1;1
spellbound;1;1;1;1;1;1;1;1;1;1;1;1
splendidly;1;1;1;1;1;1;1;1;1;1;1;1
sufficed;1;1;1;1;1;1;1;1;1;1;1;1
swiftness;1;1;1;1;1;1;1;1;1;1;1;1
unabashedly;1;1;1;1;1;1;1;1;1;1;1;1
unselfish;1;1;1;1;1;1;1;1;1;1;1;1
abysmally;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
accost;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
accusingly;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
adamantly;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
admonishment;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
awfulness;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
bafflement;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
barbarity;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
beastly;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
belie;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
bitchy;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
bristle;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
bungle;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
calamitously;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
cartoonish;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
castigate;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
confound;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
corrode;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
corrupts;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
costlier;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
cruelties;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
crumple;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
daunt;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
debase;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
deceiver;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
declaim;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
demean;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
destabilisation;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
devilishly;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
disallow;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
disillusions;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
disintegrates;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
disown;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
dispirited;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
downcast;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
egotism;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
entrapment;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
eviscerate;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
exorbitantly;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
fatalistically;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
feign;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
ferociously;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
fetid;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
fretful;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
fumble;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
garish;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
gimmicky;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
glaringly;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
hallucinate;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
hardball;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
harried;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
hobble;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
horrid;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
horrifies;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
immoderate;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
impertinent;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
inconceivably;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
indignity;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
ineffectively;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
ineffectual;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
infidel;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
insubstantial;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
intoxicate;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
irascible;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
irked;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
irretrievable;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
jeers;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
killjoy;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
lanky;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
laughably;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
loathe;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
lurid;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
menacingly;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
miserly;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
mispronounced;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
morons;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
mournfully;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
mushy;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
partiality;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
patronize;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
peeve;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
perversity;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
pitiless;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
plebeian;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
preposterously;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
prickles;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
prohibitively;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
ranted;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
reproachful;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
retard;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
salacious;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
savagery;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
senselessly;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
shimmer;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
shriek;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
simplistically;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
smudge;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
sneering;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
sorrowful;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
spewed;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
squealing;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
squeals;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
strut;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
stutter;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
swindle;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
tardy;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
taunting;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
traumatically;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
unconvincingly;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
undignified;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
unfunded;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
unneeded;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
unnervingly;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
unsound;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
unwatchable;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
unwieldy;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
viciously;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
wail;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
weep;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
wily;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
woeful;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
admiringly;1;1;1;1;1;1;1;1;1;1;1;1
affordably;1;1;1;1;1;1;1;1;1;1;1;1
attractively;1;1;1;1;1;1;1;1;1;1;1;1
avidly;1;1;1;1;1;1;1;1;1;1;1;1
dependable;1;1;1;1;1;1;1;1;1;1;1;1
easygoing;1;1;1;1;1;1;1;1;1;1;1;1
effusive;1;1;1;1;1;1;1;1;1;1;1;1
elation;1;1;1;1;1;1;1;1;1;1;1;1
excitingly;1;1;1;1;1;1;1;1;1;1;1;1
exult;1;1;1;1;1;1;1;1;1;1;1;1
fancier;1;1;1;1;1;1;1;1;1;1;1;1
feasibly;1;1;1;1;1;1;1;1;1;1;1;1
feisty;1;1;1;1;1;1;1;1;1;1;1;1
fortuitously;1;1;1;1;1;1;1;1;1;1;1;1
geeky;1;1;1;1;1;1;1;1;1;1;1;1
halcyon;1;1;1;1;1;1;1;1;1;1;1;1
healthful;1;1;1;1;1;1;1;1;1;1;1;1
idealize;1;1;1;1;1;1;1;1;1;1;1;1
joyously;1;1;1;1;1;1;1;1;1;1;1;1
luxuriously;1;1;1;1;1;1;1;1;1;1;1;1
matchless;1;1;1;1;1;1;1;1;1;1;1;1
mightily;1;1;1;1;1;1;1;1;1;1;1;1
outwit;1;1;1;1;1;1;1;1;1;1;1;1
profuse;1;1;1;1;1;1;1;1;1;1;1;1
profusion;1;1;1;1;1;1;1;1;1;1;1;1
rightness;1;1;1;1;1;1;1;1;1;1;1;1
roomy;1;1;1;1;1;1;1;1;1;1;1;1
trustingly;1;1;1;1;1;1;1;1;1;1;1;1
unbiased;1;1;1;1;1;1;1;1;1;1;1;1
unfazed;1;1;1;1;1;1;1;1;1;1;1;1
viewable;1;1;1;1;1;1;1;1;1;1;1;1
wondrous;1;1;1;1;1;1;1;1;1;1;1;1
yay;1;1;1;1;1;1;1;1;1;1;1;1
abscond;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
acerbic;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
achey;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
adulteration;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
aghast;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
agonies;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
amiss;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
anxiousness;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
apologist;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
askance;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
baffle;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
bleakly;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
bores;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
brainwash;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
breakups;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
brimstone;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
bugging;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
bungler;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
castrated;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
chatterbox;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
chunky;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
collude;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
cranky;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
craps;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
credulous;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
cunt;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
deceivers;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
dents;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
depraved;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
